"id","UDALERRIA_KODEA/COD_MUNICIPIO","UDALERRIA/MUNICIPIO","EKITALDIA/EJERCICIO","EDUKIONTZI_KODEA/COD_CONTENEDOR","EDUKIONTZIAREN MODELOA_CAS/MODELO CONTENEDOR_CAS","HONDAKINAREN FRAKZIOA_CAS/FRACCION DEL RESIDUO_CAS","longitude","latitude","horaMin","horaMax"
1841,46,"GERNIKA-LUMO",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","525464,26","4795421,76",0,23
1842,46,"GERNIKA-LUMO",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","526064,02","4795359,43",0,23
1843,46,"GERNIKA-LUMO",2020,25,"CARGA VERTICAL","ENVASES LIGEROS","525710,64","4794925,54",0,23
1844,46,"GERNIKA-LUMO",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","525528,67","4794894,5",0,23
1845,46,"GERNIKA-LUMO",2020,27,"CARGA VERTICAL","ENVASES LIGEROS","525933,17","4795243,62",0,23
1846,46,"GERNIKA-LUMO",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","526792,72","4796441,65",0,23
1847,46,"GERNIKA-LUMO",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","525847,73","4795201,36",0,23
1848,46,"GERNIKA-LUMO",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","525977,19","4795140,18",0,23
1849,46,"GERNIKA-LUMO",2020,31,"CARGA VERTICAL","ENVASES LIGEROS","525841,29","4794978,17",0,23
1850,46,"GERNIKA-LUMO",2020,32,"CARGA VERTICAL","ENVASES LIGEROS","526034,82","4795510,18",0,23
1851,46,"GERNIKA-LUMO",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","525765,69","4795468,63",0,23
1852,46,"GERNIKA-LUMO",2020,34,"CARGA VERTICAL","ENVASES LIGEROS","526820,12","4796496,05",0,23
1853,46,"GERNIKA-LUMO",2020,35,"CARGA VERTICAL","ENVASES LIGEROS","525990,05","4795330,86",0,23
1854,46,"GERNIKA-LUMO",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","526473,94","4796281,1",0,23
1855,46,"GERNIKA-LUMO",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","525805,43","4795283,56",0,23
1856,46,"GERNIKA-LUMO",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","526590","4796388,72",0,23
1857,46,"GERNIKA-LUMO",2020,40,"CARGA VERTICAL","ENVASES LIGEROS","526053,31","4796755,5",0,23
1858,46,"GERNIKA-LUMO",2020,41,"CARGA VERTICAL","ENVASES LIGEROS","526070,29","4796612,1",0,23
1859,46,"GERNIKA-LUMO",2020,42,"CARGA VERTICAL","ENVASES LIGEROS","526083,72","4796481,79",0,23
1860,46,"GERNIKA-LUMO",2020,43,"CARGA VERTICAL","ENVASES LIGEROS","525731,63","4795156,37",0,23
1861,46,"GERNIKA-LUMO",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","526018,34","4795243,4",0,23
1862,46,"GERNIKA-LUMO",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","525951,93","4795543,14",0,23
1863,46,"GERNIKA-LUMO",2020,46,"CARGA VERTICAL","ENVASES LIGEROS","525817,82","4795716,14",0,23
1864,46,"GERNIKA-LUMO",2020,47,"CARGA VERTICAL","ENVASES LIGEROS","525778,34","4795373,52",0,23
1865,46,"GERNIKA-LUMO",2020,48,"CARGA VERTICAL","ENVASES LIGEROS","525965,27","4795440,24",0,23
1866,46,"GERNIKA-LUMO",2020,50,"CARGA VERTICAL","ENVASES LIGEROS","526096,42","4795782,66",0,23
1867,46,"GERNIKA-LUMO",2020,51,"CARGA VERTICAL","ENVASES LIGEROS","525728","4795022,93",0,23
1868,46,"GERNIKA-LUMO",2020,52,"CARGA VERTICAL","ENVASES LIGEROS","525768,53","4795207,66",0,23
1869,46,"GERNIKA-LUMO",2020,53,"CARGA VERTICAL","ENVASES LIGEROS","525912,89","4795143,51",0,23
1870,46,"GERNIKA-LUMO",2020,54,"CARGA VERTICAL","ENVASES LIGEROS","526215,38","4796211,18",0,23
1871,46,"GERNIKA-LUMO",2020,55,"CARGA VERTICAL","ENVASES LIGEROS","526439,9","4796198,39",0,23
1872,46,"GERNIKA-LUMO",2020,56,"CARGA VERTICAL","ENVASES LIGEROS","525598,35","4794905,71",0,23
1873,46,"GERNIKA-LUMO",2020,57,"CARGA VERTICAL","ENVASES LIGEROS","526042,44","4796331,65",0,23
1874,46,"GERNIKA-LUMO",2020,58,"CARGA VERTICAL","ENVASES LIGEROS","525927,92","4796302,62",0,23
1875,46,"GERNIKA-LUMO",2020,59,"CARGA VERTICAL","ENVASES LIGEROS","525778,11","4794833,98",0,23
1876,46,"GERNIKA-LUMO",2020,60,"CARGA VERTICAL","ENVASES LIGEROS","525943,23","4795629,7",0,23
1877,46,"GERNIKA-LUMO",2020,61,"CARGA VERTICAL","ENVASES LIGEROS","525938,51","4795240,82",0,23
1878,46,"GERNIKA-LUMO",2020,62,"CARGA VERTICAL","ENVASES LIGEROS","525634,5","4795413,72",0,23
1879,46,"GERNIKA-LUMO",2020,63,"CARGA VERTICAL","ENVASES LIGEROS","526095,26","4796874,85",0,23
1880,46,"GERNIKA-LUMO",2020,64,"CARGA VERTICAL","ENVASES LIGEROS","526713,09","4796419,02",0,23
1881,46,"GERNIKA-LUMO",2020,65,"CARGA VERTICAL","ENVASES LIGEROS","525968,97","4794843,93",0,23
1882,46,"GERNIKA-LUMO",2020,66,"CARGA VERTICAL","ENVASES LIGEROS","526134,05","4796067,39",0,23
1883,46,"GERNIKA-LUMO",2020,68,"CARGA VERTICAL","ENVASES LIGEROS","526271,36","4795658,38",0,23
1884,46,"GERNIKA-LUMO",2020,69,"CARGA VERTICAL","ENVASES LIGEROS","526034,3","4796214,92",0,23
1885,46,"GERNIKA-LUMO",2020,70,"CARGA VERTICAL","ENVASES LIGEROS","526264,85","4795767,05",0,23
1886,46,"GERNIKA-LUMO",2020,71,"CARGA VERTICAL","ENVASES LIGEROS","525655,91","4795332,95",0,23
1887,46,"GERNIKA-LUMO",2020,72,"CARGA VERTICAL","ENVASES LIGEROS","525872,35","4795362,39",0,23
1888,46,"GERNIKA-LUMO",2020,73,"CARGA VERTICAL","ENVASES LIGEROS","525884","4795075,87",0,23
1889,46,"GERNIKA-LUMO",2020,75,"CARGA VERTICAL","ENVASES LIGEROS","525443,34","4794820,15",0,23
1890,46,"GERNIKA-LUMO",2020,76,"CARGA VERTICAL","ENVASES LIGEROS","525328,2","4794835,11",0,23
1891,46,"GERNIKA-LUMO",2020,77,"CARGA VERTICAL","ENVASES LIGEROS","525465,18","4795058,78",0,23
1892,46,"GERNIKA-LUMO",2020,78,"CARGA VERTICAL","ENVASES LIGEROS","525531,45","4795108,79",0,23
1893,46,"GERNIKA-LUMO",2020,79,"CARGA VERTICAL","ENVASES LIGEROS","525582,66","4794796,83",0,23
1894,46,"GERNIKA-LUMO",2020,80,"CARGA VERTICAL","ENVASES LIGEROS","526383,24","4796785,38",0,23
1895,46,"GERNIKA-LUMO",2020,81,"IGLU CIRCULAR","ENVASES LIGEROS","526242,9","4794949,37",0,23
1896,46,"GERNIKA-LUMO",2020,83,"CARGA VERTICAL","ENVASES LIGEROS","526323,5","4796178,22",0,23
1897,46,"GERNIKA-LUMO",2020,84,"CARGA VERTICAL","ENVASES LIGEROS","525720,65","4795326,8",0,23
1898,46,"GERNIKA-LUMO",2020,85,"CARGA VERTICAL","ENVASES LIGEROS","525556,26","4794962,13",0,23
1899,46,"GERNIKA-LUMO",2020,86,"CARGA VERTICAL","ENVASES LIGEROS","526324,18","4796368,51",0,23
1900,47,"GIZABURUAGA",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","537498,75","4797790,86",0,23
1901,47,"GIZABURUAGA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","538275,17","4798602,75",0,23
1902,47,"GIZABURUAGA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","536820,89","4797674,04",0,23
1903,42,"GORDEXOLA",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","495300,34","4781622,28",0,23
1904,42,"GORDEXOLA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","495059,49","4781484,53",0,23
1905,42,"GORDEXOLA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","493961,91","4781025,4",0,23
1906,42,"GORDEXOLA",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","491676,2","4778750,95",0,23
1907,42,"GORDEXOLA",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","492762,2","4780499,57",0,23
1908,42,"GORDEXOLA",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","493508,97","4780630",0,23
1909,42,"GORDEXOLA",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","493880,9","4780513,92",0,23
1910,42,"GORDEXOLA",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","494403,82","4780943,67",0,23
1911,42,"GORDEXOLA",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","494633,59","4781092,05",0,23
1912,42,"GORDEXOLA",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","497384,21","4780576,83",0,23
1913,42,"GORDEXOLA",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","493923,98","4780659,86",0,23
1914,42,"GORDEXOLA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","493893,33","4780760,68",0,23
1915,42,"GORDEXOLA",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","493986,58","4780826,41",0,23
1916,42,"GORDEXOLA",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","493634,11","4780700,26",0,23
1917,42,"GORDEXOLA",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","495524,22","4781662,63",0,23
1918,42,"GORDEXOLA",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","493838,56","4780457,48",0,23
1919,42,"GORDEXOLA",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","493959,51","4781025,4",0,23
1920,42,"GORDEXOLA",2020,18,"CARGA VERTICAL","ENVASES LIGEROS","493771,92","4780685,91",0,23
1921,42,"GORDEXOLA",2020,19,"CARGA VERTICAL","ENVASES LIGEROS","493681,55","4780649,65",0,23
1922,42,"GORDEXOLA",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","493715,96","4780517,73",0,23
1923,42,"GORDEXOLA",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","493802,1","4780652,37",0,23
1924,42,"GORDEXOLA",2020,22,"CARGA VERTICAL","ENVASES LIGEROS","494090,42","4780908,53",0,23
1925,42,"GORDEXOLA",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","496486,04","4781724,09",0,23
1926,42,"GORDEXOLA",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","493405,85","4780913,4",0,23
1927,42,"GORDEXOLA",2020,25,"CARGA VERTICAL","ENVASES LIGEROS","493420,47","4780587,3",0,23
1928,42,"GORDEXOLA",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","493854,45","4780814,1",0,23
1929,42,"GORDEXOLA",2020,27,"CARGA VERTICAL","ENVASES LIGEROS","494916,92","4781322,72",0,23
1930,42,"GORDEXOLA",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","491805,23","4779514,38",0,23
1931,42,"GORDEXOLA",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","497312,42","4780817,68",0,23
1932,42,"GORDEXOLA",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","496304,66","4782248,25",0,23
1933,43,"GORLIZ",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","505489,65","4806777,81",0,23
1934,43,"GORLIZ",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","505285,25","4806702,88",0,23
1935,43,"GORLIZ",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","505391,22","4806577,57",0,23
1936,43,"GORLIZ",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","505286,62","4806901,75",0,23
1937,43,"GORLIZ",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","505446,5","4806983,34",0,23
1938,43,"GORLIZ",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","505513,42","4806660,33",0,23
1939,43,"GORLIZ",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","504973,38","4806893,39",0,23
1940,43,"GORLIZ",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","504968,5","4807616,08",0,23
1941,43,"GORLIZ",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","505222,76","4806781,5",0,23
1942,43,"GORLIZ",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","504524,55","4806263,86",0,23
1943,43,"GORLIZ",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","504518,01","4805901,08",0,23
1944,43,"GORLIZ",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","504645,82","4805745,9",0,23
1945,43,"GORLIZ",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","505098,18","4806686,62",0,23
1946,43,"GORLIZ",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","505100,91","4806814,51",0,23
1947,43,"GORLIZ",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","505234,21","4807559,69",0,23
1948,43,"GORLIZ",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","504952,43","4807024,07",0,23
1949,43,"GORLIZ",2020,18,"CARGA VERTICAL","ENVASES LIGEROS","505234,91","4807078,6",0,23
1950,43,"GORLIZ",2020,19,"CARGA VERTICAL","ENVASES LIGEROS","505515,83","4806903,34",0,23
1951,43,"GORLIZ",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","505497,01","4806806,59",0,23
1952,43,"GORLIZ",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","505242,11","4806757,06",0,23
1953,43,"GORLIZ",2020,22,"CARGA VERTICAL","ENVASES LIGEROS","505287,82","4806899,47",0,23
1954,43,"GORLIZ",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","505329,38","4806652,49",0,23
1955,43,"GORLIZ",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","505543,1","4806614,04",0,23
1956,43,"GORLIZ",2020,25,"CARGA VERTICAL","ENVASES LIGEROS","505628,59","4806578,95",0,23
1957,43,"GORLIZ",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","505674,52","4806711,2",0,23
1958,43,"GORLIZ",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","505205,96","4806601,44",0,23
1959,43,"GORLIZ",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","505339,61","4807038,87",0,23
1960,43,"GORLIZ",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","504976,1","4806743,87",0,23
1961,43,"GORLIZ",2020,31,"CARGA VERTICAL","ENVASES LIGEROS","504920,22","4806827,14",0,23
1962,43,"GORLIZ",2020,32,"CARGA VERTICAL","ENVASES LIGEROS","505121,35","4807069,21",0,23
1963,43,"GORLIZ",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","504635,14","4806116,72",0,23
1964,43,"GORLIZ",2020,34,"CARGA VERTICAL","ENVASES LIGEROS","505222,7","4807424,79",0,23
1965,43,"GORLIZ",2020,35,"CARGA VERTICAL","ENVASES LIGEROS","504939,88","4805920,33",0,23
1966,43,"GORLIZ",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","505062,18","4806917,58",0,23
1967,43,"GORLIZ",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","504608,28","4806506,88",0,23
1968,43,"GORLIZ",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","504602,96","4807288,23",0,23
1969,43,"GORLIZ",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","505592,78","4806814,24",0,23
1970,43,"GORLIZ",2020,40,"CARGA VERTICAL","ENVASES LIGEROS","505658,61","4807041,07",0,23
1971,43,"GORLIZ",2020,41,"CARGA VERTICAL","ENVASES LIGEROS","504603,72","4807285,42",0,23
1972,43,"GORLIZ",2020,42,"CARGA VERTICAL","ENVASES LIGEROS","505151,21","4806635,59",0,23
1973,43,"GORLIZ",2020,43,"CARGA VERTICAL","ENVASES LIGEROS","505536,06","4806072,82",0,23
1974,43,"GORLIZ",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","504481,61","4807405,86",0,23
1975,43,"GORLIZ",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","505074,67","4807348,94",0,23
1976,43,"GORLIZ",2020,46,"CARGA VERTICAL","ENVASES LIGEROS","505184,71","4806842,05",0,23
1977,43,"GORLIZ",2020,47,"CARGA VERTICAL","ENVASES LIGEROS","504647,44","4806718,2",0,23
1978,43,"GORLIZ",2020,48,"CARGA VERTICAL","ENVASES LIGEROS","504868,44","4805313,62",0,23
1979,43,"GORLIZ",2020,49,"CARGA VERTICAL","ENVASES LIGEROS","504838,72","4806007,36",0,23
1980,43,"GORLIZ",2020,50,"CARGA VERTICAL","ENVASES LIGEROS","504610,04","4805984,25",0,23
1981,43,"GORLIZ",2020,51,"CARGA VERTICAL","ENVASES LIGEROS","504716,92","4805950,56",0,23
1982,43,"GORLIZ",2020,52,"CARGA VERTICAL","ENVASES LIGEROS","505545,29","4806067,19",0,23
1983,43,"GORLIZ",2020,53,"CARGA VERTICAL","ENVASES LIGEROS","505321,12","4806803,64",0,23
1984,43,"GORLIZ",2020,54,"CARGA VERTICAL","ENVASES LIGEROS","504693,95","4805394,23",0,23
1985,43,"GORLIZ",2020,55,"CARGA VERTICAL","ENVASES LIGEROS","504769,1","4805261,4",0,23
1986,43,"GORLIZ",2020,56,"CARGA VERTICAL","ENVASES LIGEROS","505043,1","4805130,54",0,23
1987,43,"GORLIZ",2020,57,"CARGA VERTICAL","ENVASES LIGEROS","504526,3","4806169,99",0,23
1988,43,"GORLIZ",2020,58,"CARGA VERTICAL","ENVASES LIGEROS","504967,55","4807614,33",0,23
1989,45,"GÁEEEEEÁEEEEES",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","498031,87","4785808,61",0,23
1990,45,"GÁEEEEEÁEEEEES",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","492244,86","4784299,7",0,23
1991,45,"GÁEEEEEÁEEEEES",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","491635,5","4784524,58",0,23
1992,45,"GÁEEEEEÁEEEEES",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","491874,74","4784526,79",0,23
1993,45,"GÁEEEEEÁEEEEES",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","492257,59","4784566,51",0,23
1994,45,"GÁEEEEEÁEEEEES",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","495971,96","4783329,43",0,23
1995,45,"GÁEEEEEÁEEEEES",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","495890,32","4783094,1",0,23
1996,45,"GÁEEEEEÁEEEEES",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","495892,83","4783093,99",0,23
1997,45,"GÁEEEEEÁEEEEES",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","496034,6","4783117,36",0,23
1998,45,"GÁEEEEEÁEEEEES",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","496109,85","4782672,38",0,23
1999,45,"GÁEEEEEÁEEEEES",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","496230,28","4783100,2",0,23
2000,45,"GÁEEEEEÁEEEEES",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","496131,55","4783075,39",0,23
2251,54,"LEIOA",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","500721,25","4797243,37",0,23
2252,54,"LEIOA",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","500801,39","4797226,04",0,23
2253,54,"LEIOA",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","500863,71","4797116,4",0,23
2254,54,"LEIOA",2020,31,"CARGA VERTICAL","ENVASES LIGEROS","500916,33","4797154,34",0,23
2255,54,"LEIOA",2020,32,"CARGA VERTICAL","ENVASES LIGEROS","500891,88","4797065,6",0,23
2256,54,"LEIOA",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","500857,7","4797314,46",0,23
2257,54,"LEIOA",2020,34,"CARGA VERTICAL","ENVASES LIGEROS","500929,36","4797265,17",0,23
2258,54,"LEIOA",2020,35,"CARGA VERTICAL","ENVASES LIGEROS","500965,8","4797217,95",0,23
2259,54,"LEIOA",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","501039,32","4797134,53",0,23
2260,54,"LEIOA",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","501178,72","4797139,1",0,23
2261,54,"LEIOA",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","501252,66","4797115,71",0,23
2262,54,"LEIOA",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","501376,19","4797077,37",0,23
2263,54,"LEIOA",2020,40,"CARGA VERTICAL","ENVASES LIGEROS","501309,94","4797226,46",0,23
2264,54,"LEIOA",2020,41,"CARGA VERTICAL","ENVASES LIGEROS","501368,82","4796944,97",0,23
2017,45,"GÁEEEEEÁEEEEES",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","495765,07","4783186,03",0,23
2018,45,"GÁEEEEEÁEEEEES",2020,31,"CARGA VERTICAL","ENVASES LIGEROS","492813,28","4783838,58",0,23
2019,45,"GÁEEEEEÁEEEEES",2020,32,"CARGA VERTICAL","ENVASES LIGEROS","496232,46","4783098,79",0,23
2020,45,"GÁEEEEEÁEEEEES",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","496133,73","4783076,26",0,23
2021,45,"GÁEEEEEÁEEEEES",2020,34,"CARGA VERTICAL","ENVASES LIGEROS","495937","4782985,93",0,23
2022,45,"GÁEEEEEÁEEEEES",2020,35,"CARGA VERTICAL","ENVASES LIGEROS","492316,93","4784061,24",0,23
2023,45,"GÁEEEEEÁEEEEES",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","492307,5","4784194,55",0,23
2024,45,"GÁEEEEEÁEEEEES",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","495973,6","4783331,6",0,23
2025,45,"GÁEEEEEÁEEEEES",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","496039,4","4783118,76",0,23
2026,45,"GÁEEEEEÁEEEEES",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","492918,24","4783781,59",0,23
2027,45,"GÁEEEEEÁEEEEES",2020,57,"CARGA VERTICAL","ENVASES LIGEROS","497742,72","4785228,38",0,23
2028,45,"GÁEEEEEÁEEEEES",2020,58,"CARGA VERTICAL","ENVASES LIGEROS","496173,92","4783623,09",0,23
2029,45,"GÁEEEEEÁEEEEES",2020,59,"CARGA VERTICAL","ENVASES LIGEROS","496082,99","4782951,76",0,23
2030,45,"GÁEEEEEÁEEEEES",2020,60,"CARGA VERTICAL","ENVASES LIGEROS","492866,33","4783943,83",0,23
2031,45,"GÁEEEEEÁEEEEES",2020,62,"CARGA VERTICAL","ENVASES LIGEROS","496247,73","4782532,99",0,23
2032,48,"IBARRANGELU",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","529729,3","4804623,09",0,23
2033,48,"IBARRANGELU",2020,2,"SOTERRADO","ENVASES LIGEROS","529857,96","4804267,12",0,23
2034,48,"IBARRANGELU",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","529527,51","4804295,44",0,23
2035,48,"IBARRANGELU",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","527567,41","4805142,28",0,23
2036,48,"IBARRANGELU",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","525882,95","4804892,54",0,23
2037,48,"IBARRANGELU",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","525884,38","4804890,92",0,23
2038,48,"IBARRANGELU",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","529729,53","4804621,36",0,23
2039,48,"IBARRANGELU",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","530420,39","4804250,15",0,23
2040,48,"IBARRANGELU",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","525547,13","4805465,28",0,23
2041,48,"IBARRANGELU",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","526508,85","4806095,71",0,23
2042,94,"IGORRE",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","517564,19","4778792,81",0,23
2043,94,"IGORRE",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","518577,23","4778979,97",0,23
2044,94,"IGORRE",2020,5,"SOTERRADO","ENVASES LIGEROS","518059,06","4778881,33",0,23
2045,94,"IGORRE",2020,6,"SOTERRADO","ENVASES LIGEROS","518144,61","4778901,52",0,23
2046,94,"IGORRE",2020,7,"SOTERRADO","ENVASES LIGEROS","518262,49","4778973,21",0,23
2047,94,"IGORRE",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","517946,49","4778983,39",0,23
2048,94,"IGORRE",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","517626,28","4778812,86",0,23
2049,94,"IGORRE",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","518127,92","4779349,63",0,23
2050,94,"IGORRE",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","517474,32","4779226,69",0,23
2051,94,"IGORRE",2020,16,"SOTERRADO","ENVASES LIGEROS","517939,38","4779075,81",0,23
2052,94,"IGORRE",2020,19,"CARGA VERTICAL","ENVASES LIGEROS","518437,91","4779052,26",0,23
2053,94,"IGORRE",2020,20,"SOTERRADO","ENVASES LIGEROS","518233,76","4778831,07",0,23
2054,94,"IGORRE",2020,21,"SOTERRADO","ENVASES LIGEROS","518104,07","4778768,15",0,23
2055,94,"IGORRE",2020,22,"SOTERRADO","ENVASES LIGEROS","518087,31","4779821,07",0,23
2056,94,"IGORRE",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","518029,61","4779052,37",0,23
2057,94,"IGORRE",2020,27,"CARGA VERTICAL","ENVASES LIGEROS","519846,69","4779226,02",0,23
2058,94,"IGORRE",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","517907,99","4778946,45",0,23
2059,94,"IGORRE",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","518517,49","4779218,14",0,23
2060,94,"IGORRE",2020,31,"CARGA VERTICAL","ENVASES LIGEROS","517443,57","4779397,82",0,23
2061,94,"IGORRE",2020,32,"SOTERRADO","ENVASES LIGEROS","518150,97","4779089,19",0,23
2062,94,"IGORRE",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","518667,21","4779129,04",0,23
2063,94,"IGORRE",2020,36,"SOTERRADO","ENVASES LIGEROS","517772,39","4778935,12",0,23
2064,94,"IGORRE",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","518446,7","4781199,58",0,23
2065,94,"IGORRE",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","516856,59","4779402,86",0,23
2066,94,"IGORRE",2020,39,"SOTERRADO","ENVASES LIGEROS","517821,27","4778858,37",0,23
2067,94,"IGORRE",2020,41,"SOTERRADO","ENVASES LIGEROS","517906,2","4779174,36",0,23
2068,94,"IGORRE",2020,42,"SOTERRADO","ENVASES LIGEROS","517889,71","4778723,69",0,23
2069,94,"IGORRE",2020,43,"CARGA VERTICAL","ENVASES LIGEROS","518108,54","4778767,51",0,23
2070,94,"IGORRE",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","518666,55","4779131,43",0,23
2071,94,"IGORRE",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","517361,05","4779095,39",0,23
2072,94,"IGORRE",2020,46,"SOTERRADO","ENVASES LIGEROS","518042,7","4779170,38",0,23
2073,94,"IGORRE",2020,51,"CARGA VERTICAL","ENVASES LIGEROS","518481,25","4778793,82",0,23
2074,94,"IGORRE",2020,52,"CARGA VERTICAL","ENVASES LIGEROS","518488,12","4778791,02",0,23
2075,94,"IGORRE",2020,53,"CARGA VERTICAL","ENVASES LIGEROS","518193,4","4780467,1",0,23
